t,value
1556560425,0.9128305582761999
1556560428,0.9129158512720157
1556560431,0.9129158512720157
1556560434,0.9129158512720157
1556560437,0.9129158512720157
1556560440,0.9129158512720157
1556560443,0.913926499032882
1556560446,0.9184981684981685
1556560449,0.9184981684981685
1556560452,0.9184981684981685
1556560455,0.9184981684981685
1556560458,0.9184981684981685
1556560461,0.9187956204379562
1556560464,0.9187956204379562
1556560467,0.9207479964381122
1556560470,0.9207479964381122
1556560473,0.9207479964381122
1556560476,0.9207479964381122
1556560479,0.9207479964381122
1556560482,0.9210292812777284
1556560485,0.9210292812777284
1556560488,0.9213780918727915
1556560491,0.9241261722080136
1556560494,0.9241261722080136
1556560497,0.9241261722080136
1556560500,0.9241261722080136
1556560503,0.9243840271877655
1556560506,0.9243840271877655
1556560509,0.9243840271877655
1556560512,0.9243840271877655
1556560515,0.9243840271877655
1556560518,0.9243840271877655
1556560521,0.9243840271877655
1556560524,0.9246401354784082
1556560527,0.9263245033112583
1556560530,0.9263245033112583
1556560533,0.9263245033112583
1556560536,0.9263245033112583
1556560539,0.9263245033112583
1556560542,0.9263245033112583
1556560545,0.9265676567656765
1556560548,0.9265676567656765
1556560551,0.9265676567656765
1556560554,0.9265676567656765
1556560557,0.9265676567656765
1556560560,0.9265676567656765
1556560563,0.9265676567656765
1556560566,0.9268092105263158
1556560569,0.9268092105263158
1556560572,0.9268092105263158
1556560575,0.9268092105263158
1556560578,0.9268092105263158
1556560581,0.9268092105263158
1556560584,0.9268092105263158
1556560587,0.9286287089013633
1556560590,0.9286287089013633
1556560593,0.9286287089013633
1556560596,0.9286287089013633
1556560599,0.9286287089013633
1556560602,0.9286287089013633
1556560605,0.9286287089013633
1556560608,0.9288569144684252
1556560611,0.9288569144684252
1556560614,0.9288569144684252
1556560617,0.9288569144684252
1556560620,0.9288569144684252
1556560623,0.9288569144684252
1556560626,0.9288569144684252
1556560629,0.9290836653386454
1556560632,0.9290836653386454
1556560635,0.9290836653386454
1556560638,0.9290836653386454
1556560641,0.9290836653386454
1556560644,0.9290836653386454
1556560647,0.9305772230889235
1556560650,0.9307931570762052
1556560653,0.9307931570762052
1556560656,0.9307931570762052
1556560659,0.9307931570762052
1556560662,0.9307931570762052
1556560665,0.9307931570762052
1556560668,0.9307931570762052
1556560671,0.9310077519379845
1556560674,0.9310077519379845
1556560677,0.9310077519379845
1556560680,0.9310077519379845
1556560683,0.9310077519379845
1556560686,0.9310077519379845
1556560689,0.9310077519379845
1556560692,0.9312210200927357
1556560695,0.9312210200927357
1556560698,0.9312210200927357
1556560701,0.9312210200927357
1556560704,0.9312210200927357
1556560707,0.9326267978803936
1556560710,0.9326267978803936
1556560713,0.9328301886792453
1556560716,0.9328301886792453
1556560719,0.9328301886792453
1556560722,0.9328301886792453
1556560725,0.9328301886792453
1556560728,0.9328301886792453
1556560731,0.9328301886792453
1556560734,0.9330323551542513
1556560737,0.9330323551542513
1556560740,0.9330323551542513
1556560743,0.9330323551542513
1556560746,0.9330323551542513
1556560749,0.9330323551542513
1556560752,0.9332333083270817
1556560755,0.9332333083270817
1556560758,0.9332333083270817
1556560761,0.9332333083270817
1556560764,0.9332333083270817
1556560767,0.9345588235294118
1556560770,0.9345588235294118
1556560773,0.9347507331378299
1556560776,0.9347507331378299
1556560779,0.9347507331378299
1556560782,0.9347507331378299
1556560785,0.9347507331378299
1556560788,0.9347507331378299
1556560791,0.9347507331378299
1556560794,0.9349415204678363
1556560797,0.9349415204678363
1556560800,0.9349415204678363
1556560803,0.9349415204678363
1556560806,0.9349415204678363
1556560809,0.9349415204678363
1556560812,0.9349415204678363
1556560815,0.935131195335277
1556560818,0.935131195335277
1556560821,0.935131195335277
1556560824,0.935131195335277
1556560827,0.9363831308077198
