t,value
1556558039,109
1556558042,123
1556558045,123
1556558048,124
1556558051,135
1556558054,137
1556558057,137
1556558060,138
1556558063,139
1556558066,140
1556558069,124
1556558072,126
1556558075,126
1556558078,126
1556558081,126
1556558084,126
1556558087,125
1556558090,125
1556558093,125
1556558096,124
1556558099,124
1556558102,124
1556558105,124
1556558108,124
1556558111,116
1556558114,116
1556558117,116
1556558120,116
1556558123,116
1556558126,116
1556558129,116
1556558132,116
1556558135,116
1556558138,116
1556558141,117
1556558144,117
1556558147,117
1556558150,117
1556558153,117
1556558156,117
1556558159,117
1556558162,117
1556558165,117
1556558168,117
1556558171,117
1556558174,117
1556558177,117
1556558180,117
1556558183,117
1556558186,117
1556558189,117
1556558192,117
1556558195,117
1556558198,117
1556558201,117
1556558204,117
1556558207,117
1556558210,117
1556558213,117
1556558216,116
1556558219,116
1556558222,116
1556558225,116
1556558228,116
1556558231,116
1556558234,116
1556558237,116
1556558240,116
1556558243,116
1556558246,117
1556558249,117
1556558252,117
1556558255,117
1556558258,117
1556558261,117
1556558264,117
1556558267,117
1556558270,117
1556558273,117
1556558276,117
1556558279,117
1556558282,125
1556558285,125
1556558288,126
1556558291,126
1556558294,126
1556558297,126
1556558300,126
1556558303,126
1556558306,126
1556558309,126
1556558312,126
1556558315,126
1556558318,126
1556558321,126
1556558324,126
1556558327,126
1556558330,126
1556558333,126
1556558336,129
1556558339,129
1556558342,129
1556558345,129
1556558348,129
1556558351,130
1556558354,130
1556558357,130
1556558360,130
1556558363,133
1556558366,134
1556558369,134
1556558372,134
1556558375,140
1556558378,140
1556558381,140
1556558384,132
1556558387,132
1556558390,130
1556558393,131
1556558396,131
1556558399,131
1556558402,131
1556558405,131
1556558408,131
1556558411,130
1556558414,131
1556558417,131
1556558420,131
1556558423,131
1556558426,130
1556558429,129
1556558432,129
1556558435,129
1556558438,129
1556558441,129
1556558444,129
1556558447,129
1556558450,128
1556558453,130
1556558456,130
1556558459,130
1556558462,130
1556558465,130
1556558468,129
1556558471,129
1556558474,129
1556558477,129
1556558480,129
1556558483,129
1556558486,129
1556558489,129
1556558492,128
1556558495,128
1556558498,128
1556558501,128
1556558504,128
1556558507,128
1556558510,127
1556558513,127
1556558516,128
1556558519,128
1556558522,128
1556558525,128
1556558528,128
1556558531,127
1556558534,127
1556558537,128
1556558540,128
1556558543,128
1556558546,128
1556558549,128
1556558552,127
1556558555,127
1556558558,128
1556558561,128
1556558564,127
1556558567,127
1556558570,127
1556558573,126
1556558576,128
1556558579,129
1556558582,129
1556558585,129
1556558588,129
1556558591,129
1556558594,128
1556558597,128
1556558600,129
1556558603,129
1556558606,130
1556558609,130
1556558612,131
1556558615,132
1556558618,133
1556558621,135
1556558624,135
1556558627,135
1556558630,135
1556558633,135
1556558636,134
1556558639,134
1556558642,134
1556558645,134
1556558648,133
1556558651,134
1556558654,134
1556558657,134
1556558660,134
1556558663,134
1556558666,132
1556558669,132
1556558672,132
1556558675,130
1556558678,130
1556558681,129
1556558684,129
1556558687,129
1556558690,128
1556558693,128
1556558696,127
1556558699,129
1556558702,129
1556558705,129
1556558708,129
1556558711,129
1556558714,128
1556558717,128
1556558720,128
1556558723,128
1556558726,128
1556558729,128
1556558732,128
1556558735,127
1556558738,129
1556558741,129
1556558744,129
1556558747,129
1556558750,129
1556558753,128
1556558756,128
1556558759,128
1556558762,128
1556558765,128
1556558768,128
1556558771,128
1556558774,128
1556558777,127
1556558780,128
1556558783,128
1556558786,128
1556558789,128
1556558792,128
1556558795,127
1556558798,127
1556558801,129
1556558804,129
1556558807,129
1556558810,129
1556558813,129
1556558816,128
1556558819,128
1556558822,129
1556558825,129
1556558828,129
1556558831,129
1556558834,129
1556558837,128
1556558840,128
1556558843,129
1556558846,130
1556558849,130
1556558852,130
1556558855,130
1556558858,129
1556558861,130
1556558864,130
1556558867,130
1556558870,130
1556558873,130
1556558876,130
1556558879,129
1556558882,130
1556558885,130
1556558888,130
1556558891,130
1556558894,130
1556558897,129
1556558900,129
1556558903,131
1556558906,129
1556558909,129
1556558912,129
1556558915,128
1556558918,128
1556558921,129
1556558924,129
1556558927,129
1556558930,129
1556558933,129
1556558936,132
1556558939,131
1556558942,131
1556558945,132
1556558948,132
1556558951,132
1556558954,132
1556558957,132
1556558960,131
1556558963,131
1556558966,132
1556558969,132
t,value
1556559421,91
1556559424,92
1556559427,98
1556559430,98
1556559433,98
1556559436,98
1556559439,98
1556559442,98
1556559445,95
1556559448,97
1556559451,97
1556559454,97
1556559457,97
1556559460,97
1556559463,96
1556559466,96
1556559469,97
1556559472,97
1556559475,99
1556559478,98
1556559481,97
1556559484,97
1556559487,97
1556559490,97
1556559493,97
1556559496,97
1556559499,97
1556559502,97
1556559505,96
1556559508,96
1556559511,97
1556559514,97
1556559517,97
1556559520,97
1556559523,97
1556559526,96
1556559529,96
1556559532,98
1556559535,97
1556559538,97
1556559541,97
1556559544,96
1556559547,95
1556559550,95
1556559553,95
1556559556,95
1556559559,95
1556559562,95
1556559565,95
1556559568,94
1556559571,94
1556559574,95
1556559577,95
1556559580,95
1556559583,95
1556559586,95
1556559589,94
1556559592,94
1556559595,94
1556559598,94
1556559601,94
1556559604,94
1556559607,94
1556559610,93
1556559613,93
1556559616,94
1556559619,94
1556559622,94
1556559625,94
1556559628,94
