t,value
1556558039,105
1556558042,119
1556558045,119
1556558048,120
1556558051,131
1556558054,133
1556558057,133
1556558060,134
1556558063,135
1556558066,136
1556558069,120
1556558072,122
1556558075,122
1556558078,122
1556558081,122
1556558084,122
1556558087,121
1556558090,121
1556558093,121
1556558096,120
1556558099,120
1556558102,120
1556558105,120
1556558108,120
1556558111,112
1556558114,112
1556558117,112
1556558120,112
1556558123,112
1556558126,112
1556558129,112
1556558132,112
1556558135,112
1556558138,112
1556558141,113
1556558144,113
1556558147,113
1556558150,113
1556558153,113
1556558156,113
1556558159,113
1556558162,113
1556558165,113
1556558168,113
1556558171,113
1556558174,113
1556558177,113
1556558180,113
1556558183,113
1556558186,113
1556558189,113
1556558192,113
1556558195,113
1556558198,113
1556558201,113
1556558204,113
1556558207,113
1556558210,113
1556558213,113
1556558216,112
1556558219,112
1556558222,112
1556558225,112
1556558228,112
1556558231,112
1556558234,112
1556558237,112
1556558240,112
1556558243,112
1556558246,113
1556558249,113
1556558252,113
1556558255,113
1556558258,113
1556558261,113
1556558264,113
1556558267,113
1556558270,113
1556558273,113
1556558276,113
1556558279,113
1556558282,121
1556558285,121
1556558288,122
1556558291,122
1556558294,122
1556558297,122
1556558300,122
1556558303,122
1556558306,122
1556558309,122
1556558312,122
1556558315,122
1556558318,122
1556558321,122
1556558324,122
1556558327,122
1556558330,122
1556558333,122
1556558336,125
1556558339,125
1556558342,125
1556558345,125
1556558348,125
1556558351,126
1556558354,126
1556558357,126
1556558360,126
1556558363,129
1556558366,130
1556558369,130
1556558372,130
1556558375,136
1556558378,136
1556558381,136
1556558384,128
1556558387,128
1556558390,126
1556558393,127
1556558396,127
1556558399,127
1556558402,127
1556558405,127
1556558408,127
1556558411,126
1556558414,127
1556558417,127
1556558420,127
1556558423,127
1556558426,126
1556558429,125
1556558432,125
1556558435,125
1556558438,125
1556558441,125
1556558444,125
1556558447,125
1556558450,124
1556558453,126
1556558456,126
1556558459,126
1556558462,126
1556558465,126
1556558468,125
1556558471,125
1556558474,125
1556558477,125
1556558480,125
1556558483,125
1556558486,125
1556558489,125
1556558492,124
1556558495,124
1556558498,124
1556558501,124
1556558504,124
1556558507,124
1556558510,123
1556558513,123
1556558516,124
1556558519,124
1556558522,124
1556558525,124
1556558528,124
1556558531,123
1556558534,123
1556558537,124
1556558540,124
1556558543,124
1556558546,124
1556558549,124
1556558552,123
1556558555,123
1556558558,124
1556558561,124
1556558564,123
1556558567,123
1556558570,123
1556558573,122
1556558576,124
1556558579,125
1556558582,125
1556558585,125
1556558588,125
1556558591,125
1556558594,124
1556558597,124
1556558600,125
1556558603,125
1556558606,126
1556558609,126
1556558612,127
1556558615,128
1556558618,129
1556558621,131
1556558624,131
1556558627,131
1556558630,131
1556558633,131
1556558636,130
1556558639,129
1556558642,129
1556558645,129
1556558648,129
1556558651,130
1556558654,130
1556558657,130
1556558660,130
1556558663,130
1556558666,128
1556558669,128
