t,value
1556559138,12
1556559141,12
1556559144,12
1556559147,12
1556559150,12
1556559153,12
1556559156,12
1556559159,12
1556559162,12
1556559165,12
1556559168,12
1556559171,12
1556559174,12
1556559177,12
1556559180,12
1556559183,12
1556559186,12
1556559189,12
1556559192,12
1556559195,12
1556559198,12
1556559201,12
1556559204,12
1556559207,12
1556559210,12
1556559213,12
1556559216,12
1556559219,12
1556559222,12
1556559225,12
1556559228,12
1556559231,12
1556559234,12
1556559237,12
1556559240,12
1556559243,12
1556559246,14
1556559249,15
1556559252,15
1556559255,15
1556559258,16
1556559261,16
1556559264,16
1556559267,16
1556559270,16
1556559273,16
1556559276,16
1556559279,16
1556559282,16
1556559285,16
1556559288,16
1556559291,16
1556559294,16
1556559297,16
1556559300,16
1556559303,16
1556559306,16
1556559309,16
1556559312,16
1556559315,16
1556559318,16
1556559321,16
1556559324,16
1556559327,16
1556559330,15
1556559333,15
1556559336,15
1556559339,15
1556559342,15
1556559345,15
1556559348,15
1556559351,15
1556559354,15
1556559357,15
1556559360,15
1556559363,15
1556559366,15
1556559369,15
1556559372,15
1556559375,15
1556559378,15
1556559381,15
1556559384,15
1556559387,15
1556559390,15
1556559393,15
1556559396,15
1556559399,15
1556559402,14
1556559405,14
1556559408,14
1556559411,14
1556559414,14
1556559417,14
1556559420,16
1556559423,16
1556559426,16
1556559429,16
1556559432,16
1556559435,16
1556559438,16
1556559441,16
1556559444,16
1556559447,16
1556559450,16
1556559453,16
1556559456,16
1556559459,16
1556559462,16
1556559465,16
1556559468,16
1556559471,16
1556559474,16
1556559477,16
1556559480,15
1556559483,15
1556559486,15
1556559489,15
1556559492,15
1556559495,15
1556559498,15
1556559501,15
1556559504,15
1556559507,15
1556559510,15
1556559513,15
1556559516,15
1556559519,15
1556559522,15
1556559525,15
1556559528,15
1556559531,15
1556559534,15
1556559537,15
1556559540,14
1556559543,14
1556559546,14
1556559549,14
1556559552,14
1556559555,14
1556559558,14
1556559561,14
1556559564,14
1556559567,14
1556559570,14
1556559573,14
1556559576,14
1556559579,14
1556559582,14
1556559585,14
1556559588,14
1556559591,14
1556559594,14
1556559597,14
1556559600,13
1556559603,13
1556559606,13
1556559609,13
1556559612,13
1556559615,13
1556559618,13
1556559621,13
1556559624,13
1556559627,13
1556559630,13
1556559633,13
1556559636,13
1556559639,13
1556559642,13
1556559645,13
1556559648,13
1556559651,13
1556559654,13
1556559657,13
1556559660,12
1556559663,12
1556559666,12
1556559669,12
1556559672,12
1556559675,12
1556559678,12
1556559681,12
1556559684,12
1556559687,12
1556559690,12
1556559693,12
1556559696,12
1556559699,12
1556559702,12
1556559705,12
1556559708,12
1556559711,12
1556559714,12
1556559717,12
1556559720,12
1556559723,12
1556559726,12
1556559729,12
1556559732,12
1556559735,12
1556559738,12
1556559741,12
1556559744,12
1556559747,12
1556559750,12
1556559753,12
1556559756,12
1556559759,12
1556559762,12
1556559765,12
1556559768,12
1556559771,12
1556559774,12
1556559777,12
1556559780,12
1556559783,12
1556559786,12
1556559789,12
1556559792,12
1556559795,12
1556559798,12
1556559801,12
1556559804,12
1556559807,12
1556559810,12
1556559813,12
1556559816,12
1556559819,12
1556559822,12
1556559825,12
1556559828,12
1556559831,12
1556559834,12
1556559837,12
1556559840,12
1556559843,12
1556559846,12
1556559849,12
1556559852,12
1556559855,12
1556559858,12
1556559861,12
1556559864,12
1556559867,12
1556559870,12
1556559873,12
1556559876,12
1556559879,12
1556559882,12
1556559885,12
1556559888,12
1556559891,12
1556559894,12
1556559897,12
1556559900,12
1556559903,12
1556559906,12
1556559909,12
1556559912,12
1556559915,12
1556559918,12
1556559921,12
1556559924,12
1556559927,12
1556559930,12
1556559933,12
1556559936,12
1556559939,12
1556559942,12
1556559945,12
1556559948,12
1556559951,12
1556559954,12
1556559957,12
1556559960,12
1556559963,12
1556559966,12
1556559969,12
1556559972,12
1556559975,12
1556559978,12
1556559981,12
1556559984,12
1556559987,12
1556559990,12
1556559993,12
1556559996,12
1556559999,12
1556560002,12
1556560005,12
1556560008,12
1556560011,12
1556560014,12
1556560017,12
1556560020,12
1556560023,12
1556560026,12
1556560029,12
1556560032,12
1556560035,12
1556560038,12
1556560041,12
1556560044,12
1556560047,12
1556560050,12
1556560053,12
1556560056,12
1556560059,12
1556560062,12
1556560065,12
1556560068,12
1556560071,12
1556560074,12
1556560077,12
1556560080,12
1556560083,12
1556560086,12
1556560089,12
1556560092,12
1556560095,12
1556560098,12
1556560101,12
1556560104,12
1556560107,12
1556560110,12
1556560113,12
1556560116,12
1556560119,12
1556560122,12
1556560125,12
1556560128,12
1556560131,12
1556560134,12
1556560137,12
1556560140,12
1556560143,12
1556560146,12
1556560149,12
1556560152,12
1556560155,12
1556560158,12
1556560161,12
1556560164,12
1556560167,12
1556560170,12
1556560173,12
1556560176,12
1556560179,12
1556560182,12
1556560185,12
1556560188,12
1556560191,12
1556560194,12
1556560197,12
1556560200,12
1556560203,12
1556560206,12
1556560209,12
1556560212,12
1556560215,12
1556560218,12
1556560221,12
1556560224,12
1556560227,12
1556560230,12
1556560233,12
1556560236,12
1556560239,12
1556560242,12
1556560245,12
1556560248,12
1556560251,12
1556560254,12
1556560257,12
1556560260,12
1556560263,12
1556560266,12
1556560269,12
1556560272,12
1556560275,12
1556560278,12
1556560281,12
1556560284,12
1556560287,12
1556560290,12
1556560293,12
1556560296,12
1556560299,12
1556560302,12
1556560305,12
1556560308,12
1556560311,12
1556560314,12
1556560317,12
1556560320,12
1556560323,12
1556560326,12
1556560329,12
1556560332,12
1556560335,12
1556560338,12
1556560341,12
1556560344,12
1556560347,12
1556560350,12
1556560353,12
1556560356,12
1556560359,12
1556560362,12
1556560365,12
1556560368,12
1556560371,12
1556560374,12
1556560377,12
1556560380,12
1556560383,12
1556560386,12
1556560389,12
1556560392,12
1556560395,12
1556560398,12
1556560401,12
1556560404,12
1556560407,12
1556560410,12
1556560413,12
1556560416,12
1556560419,12
1556560422,12
1556560425,12
1556560428,12
1556560431,12
1556560434,12
1556560437,12
1556560440,12
1556560443,12
1556560446,12
1556560449,12
1556560452,12
1556560455,12
1556560458,12
1556560461,12
1556560464,12
1556560467,12
1556560470,12
1556560473,12
1556560476,12
1556560479,12
1556560482,12
1556560485,12
1556560488,12
1556560491,12
1556560494,12
1556560497,12
1556560500,12
1556560503,12
1556560506,12
1556560509,12
1556560512,12
1556560515,12
1556560518,12
1556560521,12
1556560524,12
1556560527,12
1556560530,12
1556560533,12
1556560536,12
1556560539,12
1556560542,12
1556560545,12
1556560548,12
1556560551,12
1556560554,12
1556560557,12
1556560560,12
1556560563,12
1556560566,12
1556560569,12
1556560572,12
1556560575,12
1556560578,12
1556560581,12
1556560584,12
1556560587,12
1556560590,12
1556560593,12
1556560596,12
1556560599,12
1556560602,12
1556560605,12
1556560608,12
1556560611,12
1556560614,12
1556560617,12
1556560620,12
1556560623,12
1556560626,12
1556560629,12
1556560632,12
1556560635,12
1556560638,12
1556560641,12
1556560644,12
1556560647,12
1556560650,12
1556560653,12
1556560656,12
1556560659,12
1556560662,12
1556560665,12
1556560668,12
1556560671,12
1556560674,12
1556560677,12
1556560680,12
1556560683,12
1556560686,12
1556560689,12
1556560692,12
1556560695,12
1556560698,12
1556560701,12
1556560704,12
1556560707,12
1556560710,12
1556560713,12
1556560716,12
1556560719,12
1556560722,12
1556560725,12
1556560728,12
1556560731,12
1556560734,12
1556560737,12
1556560740,12
1556560743,12
1556560746,12
1556560749,12
1556560752,12
1556560755,12
1556560758,12
1556560761,12
1556560764,12
1556560767,12
1556560770,12
1556560773,12
1556560776,12
1556560779,12
1556560782,12
1556560785,12
1556560788,12
1556560791,12
1556560794,12
1556560797,12
1556560800,12
1556560803,12
1556560806,12
1556560809,12
1556560812,12
1556560815,12
1556560818,12
1556560821,12
1556560824,12
1556560827,12
1556560830,12
1556560833,12
1556560836,12
1556560839,12
1556560842,12
1556560845,12
1556560848,12
1556560851,12
1556560854,12
1556560857,12
1556560860,12
1556560863,12
1556560866,12
1556560869,12
1556560872,12
1556560875,12
1556560878,12
1556560881,12
1556560884,12
1556560887,12
1556560890,12
1556560893,12
1556560896,12
1556560899,12
1556560902,12
1556560905,12
1556560908,12
1556560911,12
1556560914,12
1556560917,12
1556560920,12
1556560923,12
1556560926,12
1556560929,12
1556560932,12
1556560935,12
1556560938,12
1556560941,12
1556560944,12
1556560947,12
