t,value
1556559138,73679736
1556559141,75862704
1556559144,75898864
1556559147,75907120
1556559150,75916768
1556559153,75936200
1556559156,75961592
1556559159,75968368
1556559162,75980376
1556559165,75997296
1556559168,76148440
1556559171,76153808
1556559174,76187384
1556559177,76196288
1556559180,76204728
1556559183,76217696
1556559186,76233536
1556559189,76254520
1556559192,76273016
1556559195,76282320
1556559198,76296936
1556559201,76300496
1556559204,76303720
1556559207,76311504
1556559210,76315880
1556559213,76318192
1556559216,76327240
1556559219,76334848
1556559222,76344312
1556559225,76350704
1556559228,76416368
1556559231,76417960
1556559234,76426048
1556559237,76428944
1556559240,76430576
1556559243,76435968
1556559246,77490072
1556559249,84854064
1556559252,84905280
1556559255,84906696
1556559258,84916464
1556559261,84931288
1556559264,84932784
1556559267,84943520
1556559270,85020192
1556559273,85023776
1556559276,85023808
1556559279,85028672
1556559282,85032480
1556559285,85034776
1556559288,85057440
1556559291,85079888
1556559294,85081416
1556559297,85082448
1556559300,85085864
1556559303,85089648
1556559306,85092264
1556559309,85118464
1556559312,85127752
1556559315,85131064
1556559318,85140560
1556559321,85142264
1556559324,85142928
1556559327,85146928
1556559330,85166984
1556559333,85177480
1556559336,85188272
1556559339,85190000
1556559342,85190000
1556559345,85190368
1556559348,85205304
1556559351,85223376
1556559354,85230088
1556559357,85242120
1556559360,85243520
1556559363,85244272
1556559366,85265320
1556559369,85268472
1556559372,85280672
1556559375,85291976
1556559378,85294360
1556559381,85304576
1556559384,85307920
1556559387,85413720
1556559390,85420944
1556559393,85456944
1556559396,85459936
1556559399,85463808
1556559402,85479336
1556559405,85482152
1556559408,85513136
1556559411,85518544
1556559414,85548768
1556559417,85559120
1556559420,85562312
1556559423,85564976
1556559426,85565424
1556559429,85565424
1556559432,85568392
1556559435,85586568
1556559438,85587760
1556559441,85590904
1556559444,85601792
1556559447,85602664
1556559450,85603160
1556559453,85607704
1556559456,85612480
1556559459,85612480
1556559462,85612872
1556559465,85612872
1556559468,85614440
1556559471,85614440
1556559474,85614472
1556559477,85636680
1556559480,85636680
1556559483,85640528
1556559486,85641272
1556559489,85641272
1556559492,85642232
1556559495,85642664
1556559498,85655368
1556559501,85656240
1556559504,85657160
1556559507,85657472
1556559510,85657472
1556559513,85665912
1556559516,85666640
1556559519,85684168
1556559522,85700848
1556559525,85703272
1556559528,85706384
1556559531,85706816
1556559534,85707264
1556559537,85714040
1556559540,85715568
1556559543,85716496
1556559546,85716496
1556559549,85716496
1556559552,85717264
1556559555,85718072
1556559558,85793680
1556559561,85804952
1556559564,85811472
1556559567,85826400
1556559570,85826800
1556559573,85827640
1556559576,85829472
1556559579,85837608
1556559582,85842680
1556559585,85846680
1556559588,85851536
1556559591,85853056
1556559594,85853792
1556559597,85853792
1556559600,85860688
1556559603,85866792
1556559606,85866792
1556559609,85866792
1556559612,85872448
1556559615,85877928
1556559618,85880984
1556559621,85895680
1556559624,85896256
1556559627,85896256
1556559630,85896256
1556559633,85896256
1556559636,85897584
1556559639,85898304
1556559642,85921600
1556559645,85922160
1556559648,85925232
1556559651,85931984
1556559654,85931984
1556559657,85932280
1556559660,85932280
1556559663,85938848
1556559666,85939256
1556559669,85946984
1556559672,85954808
1556559675,85956800
1556559678,85956800
1556559681,85956800
1556559684,85980728
1556559687,85983032
1556559690,85983480
1556559693,85985152
1556559696,85985152
1556559699,85998688
1556559702,85998688
1556559705,86002568
1556559708,86020840
1556559711,86026864
1556559714,86040288
1556559717,86042448
1556559720,86043488
1556559723,86044304
1556559726,86081256
1556559729,86083816
1556559732,86084352
1556559735,86085368
1556559738,86375176
1556559741,86375400
1556559744,86375400
1556559747,86385440
1556559750,86385440
1556559753,86386056
1556559756,86387208
1556559759,86387208
1556559762,86387208
1556559765,86394128
1556559768,86404744
1556559771,86410456
1556559774,86410456
1556559777,86412576
1556559780,86412576
1556559783,86416664
1556559786,86432696
1556559789,86432696
1556559792,86432696
1556559795,86432696
1556559798,86432696
1556559801,86435192
1556559804,86438008
1556559807,86442800
1556559810,86443536
1556559813,86443536
1556559816,86443536
1556559819,86443920
1556559822,86449168
1556559825,86451216
1556559828,86462464
1556559831,86462464
1556559834,86462464
1556559837,86462464
1556559840,86462464
1556559843,86462464
1556559846,86462464
1556559849,86465632
1556559852,86465632
1556559855,86465632
1556559858,86468952
1556559861,86468952
1556559864,86469048
1556559867,86469048
1556559870,86480280
1556559873,86483944
1556559876,86483944
1556559879,86483944
1556559882,86484632
1556559885,86484632
1556559888,86501648
1556559891,86501648
1556559894,86501648
1556559897,86501648
1556559900,86501648
1556559903,86514600
1556559906,86520256
1556559909,86527168
1556559912,86527168
1556559915,86527168
1556559918,86527168
1556559921,86527656
1556559924,86527656
1556559927,86527656
1556559930,86535272
1556559933,86536696
1556559936,86537744
1556559939,86537744
1556559942,86537744
1556559945,86537744
1556559948,86554160
1556559951,86558312
1556559954,86558312
1556559957,86558312
1556559960,86558312
1556559963,86558312
1556559966,86558312
1556559969,86559088
1556559972,86582640
1556559975,86582640
1556559978,86582640
1556559981,86582640
1556559984,86582640
1556559987,86582640
1556559990,86582640
1556559993,86588568
1556559996,86588568
1556559999,86588568
1556560002,86590072
1556560005,86594960
1556560008,86615992
1556560011,86615992
1556560014,86633352
1556560017,86634624
1556560020,86634624
1556560023,86636272
1556560026,86641712
1556560029,86644656
1556560032,86661560
1556560035,86661560
1556560038,86661560
1556560041,86661560
1556560044,86661560
1556560047,86665176
1556560050,86665176
1556560053,86666848
1556560056,86666848
1556560059,86666848
1556560062,86666848
1556560065,86666848
1556560068,86666912
1556560071,86666912
1556560074,86683840
1556560077,86683840
1556560080,86683840
1556560083,86683840
1556560086,86683840
1556560089,86683840
1556560092,86683840
1556560095,86695288
1556560098,86695288
1556560101,86695288
1556560104,86695288
1556560107,86697072
1556560110,86697072
1556560113,86697072
1556560116,86702272
1556560119,86703192
1556560122,86703192
1556560125,86703192
1556560128,86703192
1556560131,86704912
1556560134,86704912
1556560137,86708616
1556560140,86708616
1556560143,86708616
1556560146,86710272
1556560149,86710272
1556560152,86710272
1556560155,86711208
1556560158,86714232
1556560161,86714232
1556560164,86714232
1556560167,86714232
1556560170,86714232
1556560173,86714232
1556560176,86714232
1556560179,86714232
1556560182,86714232
1556560185,86714232
1556560188,86714232
1556560191,86714232
1556560194,86714232
1556560197,86724776
1556560200,86724776
1556560203,86724776
1556560206,86724776
1556560209,86724776
1556560212,86724776
1556560215,86724776
1556560218,86729968
1556560221,86729968
1556560224,86729968
1556560227,86729968
1556560230,86729968
1556560233,86729968
1556560236,86729968
1556560239,86738880
1556560242,86738880
1556560245,86738880
1556560248,86738880
1556560251,86740064
1556560254,86740064
1556560257,86740064
1556560260,86743600
1556560263,86743600
1556560266,86743600
1556560269,86743600
1556560272,86743600
1556560275,86743600
1556560278,86743600
1556560281,86753408
1556560284,86753408
1556560287,86754656
1556560290,86756256
1556560293,86756256
1556560296,86756256
1556560299,86756288
1556560302,86762984
1556560305,86766016
1556560308,86775504
1556560311,86789424
1556560314,86789424
1556560317,86789968
1556560320,86789968
1556560323,86794520
1556560326,86794520
1556560329,86794520
1556560332,86794520
1556560335,86794944
1556560338,86797168
1556560341,86800512
1556560344,86805808
1556560347,86818712
1556560350,86818712
1556560353,86818712
1556560356,86822760
1556560359,86822760
1556560362,86823384
1556560365,86829064
1556560368,86832184
1556560371,86832184
1556560374,86832184
1556560377,86832184
1556560380,86833760
1556560383,86834904
1556560386,86838024
1556560389,86838504
1556560392,86840392
1556560395,87058704
1556560398,87068504
1556560401,87068632
1556560404,87089024
1556560407,87099864
1556560410,87099864
1556560413,87242848
1556560416,87242848
1556560419,87242848
1556560422,87242848
1556560425,87243232
1556560428,87253760
1556560431,87253760
1556560434,87253760
1556560437,87253760
1556560440,87257600
1556560443,87257632
1556560446,87257632
1556560449,87263272
1556560452,87263272
1556560455,87263272
1556560458,87263272
1556560461,87273672
1556560464,87273672
1556560467,87273672
1556560470,87274960
1556560473,87274960
1556560476,87274960
1556560479,87274960
1556560482,87274992
1556560485,87274992
1556560488,87274992
1556560491,87286280
1556560494,87286280
1556560497,87286280
1556560500,87287112
1556560503,87287112
1556560506,87287112
1556560509,87287112
1556560512,87295360
1556560515,87297272
1556560518,87297272
1556560521,87297272
1556560524,87297840
1556560527,87297840
1556560530,87297840
1556560533,87325440
1556560536,87325440
1556560539,87329528
1556560542,87329528
1556560545,87329912
1556560548,87329912
1556560551,87341880
1556560554,87348752
1556560557,87348752
1556560560,87349600
1556560563,87349600
1556560566,87349600
1556560569,87351856
1556560572,87363712
1556560575,87363712
1556560578,87363712
1556560581,87363712
1556560584,87363712
1556560587,87363712
1556560590,87363712
1556560593,87365736
1556560596,87365736
1556560599,87365736
1556560602,87365736
1556560605,87366120
1556560608,87366120
1556560611,87370288
1556560614,87371296
1556560617,87373640
1556560620,87373640
1556560623,87373640
1556560626,87373640
1556560629,87373640
1556560632,87373640
1556560635,87376936
1556560638,87476176
1556560641,87478400
1556560644,87478432
1556560647,87478432
1556560650,87478432
1556560653,87478432
1556560656,87478992
1556560659,87480080
1556560662,87480080
1556560665,87480080
1556560668,87480080
1556560671,87501024
1556560674,87501400
1556560677,87501400
1556560680,87502080
1556560683,87502080
1556560686,87502080
1556560689,87502080
1556560692,87503880
1556560695,87504304
1556560698,87504304
1556560701,87504304
1556560704,87504304
1556560707,87504304
1556560710,87504304
1556560713,87506624
1556560716,87510632
1556560719,87510632
1556560722,87510632
1556560725,87510632
1556560728,87510632
1556560731,87510632
1556560734,87510632
1556560737,87516424
1556560740,87516424
1556560743,87516424
1556560746,87516424
1556560749,87521880
1556560752,87521880
1556560755,87523232
1556560758,87527512
1556560761,87527896
