t,value
1556559138,15205056
1556559141,16149952
1556559144,16358144
1556559147,15980544
1556559150,16062336
1556559153,16121920
1556559156,16245440
1556559159,16273344
1556559162,16320000
1556559165,16291776
1556559168,15694656
1556559171,15725696
1556559174,15754240
1556559177,15805056
1556559180,15870784
1556559183,15922048
1556559186,15806464
1556559189,15904064
1556559192,16004928
1556559195,15996992
1556559198,15999168
1556559201,16020480
1556559204,16047232
1556559207,16080640
1556559210,16086272
1556559213,16107712
1556559216,16155392
1556559219,16159552
1556559222,16117824
1556559225,16149504
1556559228,16709568
1556559231,16743424
1556559234,16768576
1556559237,16781376
1556559240,16791424
1556559243,16811008
1556559246,16865152
1556559249,21946880
1556559252,22144512
1556559255,22152896
1556559258,22205184
1556559261,22247616
1556559264,22294464
1556559267,22374592
1556559270,22425920
1556559273,22460608
1556559276,22442112
1556559279,22512320
1556559282,22598272
1556559285,22642880
1556559288,22508736
1556559291,22623424
1556559294,22639360
1556559297,22647488
1556559300,22662528
1556559303,22622336
1556559306,22530112
1556559309,22582016
1556559312,22617408
1556559315,22633152
1556559318,22683584
1556559321,22684416
1556559324,22658496
1556559327,22596416
1556559330,22688192
1556559333,22743680
1556559336,22726592
1556559339,22725440
1556559342,22702208
1556559345,22654784
1556559348,22733248
1556559351,22861760
1556559354,22890240
1556559357,22911040
1556559360,22924544
1556559363,22940928
1556559366,22964672
1556559369,23001280
1556559372,23055808
1556559375,23092480
1556559378,23103680
1556559381,23128448
1556559384,23138560
1556559387,23366272
1556559390,23386944
1556559393,23560960
1556559396,23564352
1556559399,23558592
1556559402,23511232
1556559405,23451136
1556559408,23528128
1556559411,23545472
1556559414,23645312
1556559417,23688320
1556559420,23696192
1556559423,23703168
1556559426,23705728
1556559429,23721408
1556559432,23731456
1556559435,23784576
1556559438,23791232
1556559441,23814592
1556559444,23879232
1556559447,23897216
1556559450,24017536
1556559453,24032704
1556559456,24033536
1556559459,24033536
1556559462,24095104
1556559465,24095808
1556559468,24111296
1556559471,24115264
