t,value
1556559138,10
1556559141,10
1556559144,10
1556559147,10
1556559150,10
1556559153,10
1556559156,10
1556559159,10
1556559162,10
1556559165,10
1556559168,10
1556559171,10
1556559174,10
1556559177,10
1556559180,10
1556559183,10
1556559186,10
1556559189,10
1556559192,10
1556559195,10
1556559198,10
1556559201,10
1556559204,10
1556559207,10
1556559210,10
1556559213,10
1556559216,10
1556559219,10
1556559222,10
1556559225,12
1556559228,12
1556559231,12
1556559234,12
1556559237,12
1556559240,12
1556559243,12
1556559246,19
1556559249,34
1556559252,36
1556559255,36
1556559258,37
1556559261,37
1556559264,37
1556559267,37
1556559270,37
1556559273,37
1556559276,37
1556559279,37
1556559282,37
1556559285,37
1556559288,37
1556559291,37
1556559294,37
1556559297,37
1556559300,37
1556559303,37
1556559306,37
1556559309,37
1556559312,37
1556559315,37
1556559318,37
1556559321,37
1556559324,37
1556559327,37
1556559330,37
1556559333,37
1556559336,37
1556559339,37
1556559342,37
1556559345,37
1556559348,37
1556559351,37
1556559354,37
1556559357,37
1556559360,37
1556559363,37
1556559366,37
1556559369,37
1556559372,37
1556559375,37
1556559378,37
1556559381,37
1556559384,37
1556559387,37
1556559390,37
1556559393,37
1556559396,37
1556559399,37
1556559402,37
1556559405,37
1556559408,39
1556559411,39
1556559414,39
1556559417,39
1556559420,39
1556559423,39
1556559426,39
1556559429,39
1556559432,39
1556559435,39
1556559438,39
1556559441,39
1556559444,39
1556559447,39
1556559450,37
1556559453,37
1556559456,37
1556559459,37
1556559462,37
1556559465,37
1556559468,37
1556559471,37
1556559474,37
1556559477,37
1556559480,37
1556559483,37
1556559486,37
1556559489,37
1556559492,37
1556559495,37
1556559498,37
1556559501,37
1556559504,37
1556559507,37
1556559510,37
1556559513,37
1556559516,37
1556559519,37
1556559522,37
1556559525,37
1556559528,37
1556559531,37
1556559534,37
1556559537,37
1556559540,37
1556559543,37
1556559546,37
1556559549,37
1556559552,37
1556559555,37
1556559558,37
1556559561,37
1556559564,37
1556559567,37
1556559570,37
1556559573,37
1556559576,37
1556559579,37
1556559582,37
1556559585,37
1556559588,37
1556559591,37
1556559594,37
1556559597,37
1556559600,37
1556559603,37
1556559606,37
1556559609,37
1556559612,37
1556559615,37
1556559618,37
1556559621,37
1556559624,37
1556559627,37
1556559630,37
1556559633,37
1556559636,37
1556559639,37
1556559642,37
1556559645,37
1556559648,37
1556559651,37
1556559654,37
1556559657,37
1556559660,37
1556559663,37
1556559666,37
1556559669,37
1556559672,37
1556559675,37
1556559678,37
1556559681,37
1556559684,37
1556559687,37
1556559690,37
1556559693,37
1556559696,37
1556559699,37
1556559702,37
1556559705,37
1556559708,37
1556559711,37
1556559714,37
1556559717,37
1556559720,37
1556559723,37
1556559726,37
1556559729,37
1556559732,37
1556559735,37
1556559738,37
1556559741,37
1556559744,37
1556559747,37
1556559750,37
1556559753,37
1556559756,37
1556559759,37
1556559762,37
1556559765,37
1556559768,37
1556559771,37
1556559774,37
1556559777,37
1556559780,37
1556559783,37
1556559786,33
1556559789,33
1556559792,33
1556559795,33
1556559798,33
1556559801,33
1556559804,33
1556559807,33
1556559810,33
1556559813,33
1556559816,33
1556559819,33
1556559822,33
1556559825,33
1556559828,33
1556559831,33
1556559834,33
1556559837,33
1556559840,33
1556559843,33
1556559846,33
1556559849,33
1556559852,33
1556559855,33
1556559858,33
1556559861,33
1556559864,33
1556559867,33
1556559870,33
1556559873,33
1556559876,33
1556559879,33
1556559882,33
1556559885,33
1556559888,33
1556559891,33
1556559894,33
1556559897,33
1556559900,33
1556559903,33
1556559906,33
1556559909,33
1556559912,33
1556559915,33
1556559918,33
1556559921,33
1556559924,33
1556559927,33
1556559930,33
1556559933,33
1556559936,33
1556559939,33
1556559942,33
1556559945,33
1556559948,33
1556559951,33
1556559954,33
1556559957,33
1556559960,33
1556559963,33
1556559966,33
1556559969,33
1556559972,33
1556559975,33
1556559978,33
1556559981,33
1556559984,33
1556559987,33
1556559990,33
1556559993,33
1556559996,33
1556559999,33
1556560002,33
