t,value
1556558040,15286976
1556558043,17166912
1556558046,17343168
1556558049,16864768
1556558052,17249600
1556558055,17588736
1556558058,17720832
1556558061,17780672
1556558064,17849536
1556558067,17776896
1556558070,17837056
1556558073,17855616
1556558076,17891200
1556558079,17932928
1556558082,17993920
1556558085,17664192
1556558088,17681792
1556558091,17705600
1556558094,17770816
1556558097,17695104
1556558100,17757504
1556558103,17772224
1556558106,17804608
1556558109,17808064
1556558112,17815168
1556558115,17846528
1556558118,17902528
1556558121,17919616
1556558124,17961024
1556558127,18096128
1556558130,18141312
1556558133,18257920
1556558136,18285824
1556558139,18297216
1556558142,18299328
1556558145,18361664
1556558148,18367296
1556558151,18432704
1556558154,18440384
1556558157,18471232
1556558160,18497152
1556558163,18497664
1556558166,18575168
1556558169,18605184
1556558172,22735744
1556558175,23008384
1556558178,23033792
1556558181,23072640
1556558184,23077440
1556558187,23077696
1556558190,23147264
1556558193,23442368
1556558196,23454656
1556558199,23591552
1556558202,23574080
1556558205,23614784
1556558208,23627328
1556558211,23633536
1556558214,23768448
1556558217,23783488
1556558220,23801152
1556558223,23809408
1556558226,23771328
1556558229,23529472
1556558232,23730304
1556558235,23778880
1556558238,23787520
1556558241,23780288
1556558244,23694784
1556558247,23732160
1556558250,23749184
1556558253,23777664
1556558256,23779712
1556558259,23811712
1556558262,23812096
1556558265,23816896
1556558268,23783040
1556558271,23791232
1556558274,23895744
1556558277,23907072
1556558280,24301696
1556558283,24301440
1556558286,24317952
1556558289,24291264
1556558292,24317952
1556558295,24466240
1556558298,24525248
1556558301,24534400
1556558304,24540864
1556558307,24551296
1556558310,24569408
1556558313,24574784
1556558316,24683712
1556558319,24688768
1556558322,24828160
1556558325,24894080
1556558328,24899840
1556558331,24879872
1556558334,24910016
1556558337,24930816
1556558340,24935296
1556558343,24953280
1556558346,24977344
1556558349,24985088
1556558352,24996480
1556558355,25069248
1556558358,25096768
1556558361,25099520
1556558364,25115392
1556558367,25117504
1556558370,25159936
1556558373,25165632
1556558376,25192768
1556558379,25122624
1556558382,25113664
1556558385,25127360
1556558388,25116032
1556558391,25124992
1556558394,25163968
1556558397,25259392
1556558400,25268480
1556558403,25258432
1556558406,25266496
1556558409,25327296
1556558412,25332224
1556558415,25342592
1556558418,25409984
1556558421,25412608
1556558424,25472064
1556558427,25484544
1556558430,25523904
1556558433,25524928
1556558436,25531136
1556558439,25611776
1556558442,25617216
1556558445,25623552
1556558448,25623552
1556558451,25651328
1556558454,25647424
1556558457,25648512
1556558460,25709632
1556558463,25747520
1556558466,25750720
1556558469,25740032
1556558472,25741248
1556558475,25741248
1556558478,25812416
1556558481,25826624
1556558484,25871616
1556558487,25871616
1556558490,25895936
1556558493,25895872
1556558496,25900096
1556558499,25940544
1556558502,25940544
1556558505,25982720
1556558508,26007744
1556558511,26007744
1556558514,26009536
1556558517,26008384
1556558520,26018432
1556558523,26032576
1556558526,26036352
1556558529,26092544
1556558532,26108480
1556558535,26115520
1556558538,26142784
1556558541,26228864
1556558544,26329984
1556558547,26334784
1556558550,26337856
1556558553,26344832
1556558556,26346240
1556558559,26392448
1556558562,26420736
1556558565,26437056
1556558568,26450688
1556558571,26457920
1556558574,26455808
1556558577,26461312
1556558580,26520384
1556558583,26578496
1556558586,26573696
1556558589,26573696
1556558592,26575552
1556558595,26581760
1556558598,26563456
1556558601,26582016
1556558604,26648192
1556558607,26674432
1556558610,26698368
1556558613,26756800
1556558616,27092032
1556558619,27101952
1556558622,27104512
1556558625,28305152
1556558628,28316224
1556558631,28316224
1556558634,28309120
1556558637,28356544
1556558640,28363328
